gene1,gene2
ENSG00000036530,ENSG00000142945
ENSG00000036549,ENSG00000102100
ENSG00000036565,ENSG00000130707
ENSG00000036565,ENSG00000179348
ENSG00000036828,ENSG00000131966
ENSG00000037241,ENSG00000184697
ENSG00000037241,ENSG00000149557
ENSG00000037241,ENSG00000182768
ENSG00000037241,ENSG00000169855
ENSG00000037241,ENSG00000188089
ENSG00000037241,ENSG00000188393
ENSG00000037241,ENSG00000198728
ENSG00000037241,ENSG00000105205
ENSG00000037280,ENSG00000108349
ENSG00000037280,ENSG00000121410
ENSG00000037280,ENSG00000166136
ENSG00000037280,ENSG00000141522
ENSG00000037897,ENSG00000147955
ENSG00000038210,ENSG00000111254
ENSG00000038210,ENSG00000154040
ENSG00000038210,ENSG00000170037
ENSG00000038210,ENSG00000117153
ENSG00000038210,ENSG00000064199
ENSG00000038210,ENSG00000158106
ENSG00000038219,ENSG00000118257
ENSG00000038219,ENSG00000130827
ENSG00000038219,ENSG00000114554
ENSG00000038219,ENSG00000099250
ENSG00000038295,ENSG00000152207
ENSG00000038427,ENSG00000124383
ENSG00000039068,ENSG00000054356
ENSG00000039068,ENSG00000111790
ENSG00000039123,ENSG00000184916
ENSG00000039123,ENSG00000186862
ENSG00000039123,ENSG00000104529
ENSG00000039123,ENSG00000095637
ENSG00000039123,ENSG00000133121
ENSG00000039123,ENSG00000204449
ENSG00000039139,ENSG00000141161
ENSG00000039139,ENSG00000250644
ENSG00000039537,ENSG00000215218
ENSG00000039537,ENSG00000129460
ENSG00000039650,ENSG00000055917
ENSG00000040531,ENSG00000181195
ENSG00000040608,ENSG00000160349
ENSG00000040933,ENSG00000170037
ENSG00000040933,ENSG00000164344
ENSG00000041357,ENSG00000102158
ENSG00000041357,ENSG00000186642
ENSG00000041357,ENSG00000116288
ENSG00000041357,ENSG00000126777
ENSG00000041357,ENSG00000138435
ENSG00000041357,ENSG00000164597
ENSG00000041802,ENSG00000188393
ENSG00000041880,ENSG00000184207
ENSG00000042088,ENSG00000055917
ENSG00000042429,ENSG00000100142
ENSG00000042429,ENSG00000198176
ENSG00000042429,ENSG00000147065
ENSG00000042429,ENSG00000065054
ENSG00000042445,ENSG00000156304
ENSG00000042445,ENSG00000088926
ENSG00000042753,ENSG00000183831
ENSG00000042781,ENSG00000115392
ENSG00000042781,ENSG00000078579
ENSG00000042832,ENSG00000164978
ENSG00000043093,ENSG00000032742
ENSG00000043462,ENSG00000006652
ENSG00000044090,ENSG00000182768
ENSG00000044090,ENSG00000169855
ENSG00000044090,ENSG00000184697
ENSG00000044090,ENSG00000188393
ENSG00000044090,ENSG00000032742
ENSG00000044090,ENSG00000129083
ENSG00000044115,ENSG00000114268
ENSG00000044115,ENSG00000054356
ENSG00000044524,ENSG00000174720
ENSG00000044524,ENSG00000164877
ENSG00000044574,ENSG00000118600
ENSG00000044574,ENSG00000213995
ENSG00000046604,ENSG00000143079
ENSG00000046604,ENSG00000113575
ENSG00000046604,ENSG00000115808
ENSG00000046604,ENSG00000114209
ENSG00000046604,ENSG00000163468
ENSG00000046604,ENSG00000134602
ENSG00000046604,ENSG00000130287
ENSG00000046604,ENSG00000090372
ENSG00000046604,ENSG00000085733
ENSG00000046604,ENSG00000115540
ENSG00000046604,ENSG00000102572
ENSG00000046604,ENSG00000166226
ENSG00000046604,ENSG00000137713
ENSG00000046604,ENSG00000105568
ENSG00000046604,ENSG00000115694
ENSG00000046604,ENSG00000150316
ENSG00000046604,ENSG00000120438
ENSG00000046604,ENSG00000128578
ENSG00000046604,ENSG00000104695
ENSG00000046604,ENSG00000196792
ENSG00000046604,ENSG00000143093
ENSG00000046604,ENSG00000156261
ENSG00000046604,ENSG00000150753
ENSG00000046604,ENSG00000180353
ENSG00000046604,ENSG00000146731
ENSG00000046647,ENSG00000170293
ENSG00000047056,ENSG00000158850
ENSG00000047056,ENSG00000117411
ENSG00000047056,ENSG00000086062
ENSG00000047056,ENSG00000144057
ENSG00000047230,ENSG00000054282
ENSG00000047230,ENSG00000060762
ENSG00000047249,ENSG00000136750
ENSG00000047249,ENSG00000066651
ENSG00000047315,ENSG00000032742
ENSG00000047315,ENSG00000147065
ENSG00000047315,ENSG00000198176
ENSG00000047315,ENSG00000167850
ENSG00000047315,ENSG00000224877
ENSG00000047315,ENSG00000065054
ENSG00000047315,ENSG00000005022
ENSG00000047410,ENSG00000142409
ENSG00000047410,ENSG00000158435
ENSG00000047457,ENSG00000116031
ENSG00000047457,ENSG00000153071
ENSG00000047932,ENSG00000068394
ENSG00000048544,ENSG00000147065
ENSG00000048544,ENSG00000188393
ENSG00000048544,ENSG00000169855
ENSG00000048544,ENSG00000182768
ENSG00000048544,ENSG00000134326
ENSG00000048544,ENSG00000272398
ENSG00000048544,ENSG00000184697
ENSG00000048544,ENSG00000090402
ENSG00000048545,ENSG00000173848
ENSG00000049167,ENSG00000147065
ENSG00000049167,ENSG00000111087
ENSG00000049167,ENSG00000032742
ENSG00000049167,ENSG00000105650
ENSG00000049167,ENSG00000198176
ENSG00000049239,ENSG00000164430
ENSG00000049239,ENSG00000092096
ENSG00000049239,ENSG00000274274
ENSG00000049239,ENSG00000164985
ENSG00000049245,ENSG00000172023
ENSG00000049245,ENSG00000158528
ENSG00000049245,ENSG00000115423
ENSG00000049245,ENSG00000147509
ENSG00000049246,ENSG00000032742
ENSG00000049246,ENSG00000100836
ENSG00000049323,ENSG00000101336
ENSG00000049618,ENSG00000089053
ENSG00000049768,ENSG00000112983
ENSG00000049768,ENSG00000275700
ENSG00000049768,ENSG00000150779
ENSG00000049768,ENSG00000121879
ENSG00000049768,ENSG00000108590
ENSG00000049860,ENSG00000198301
ENSG00000050555,ENSG00000134352
ENSG00000050730,ENSG00000101856
ENSG00000050730,ENSG00000141458
ENSG00000050730,ENSG00000147955
ENSG00000050748,ENSG00000162643
ENSG00000050748,ENSG00000196782
ENSG00000050748,ENSG00000166391
ENSG00000050748,ENSG00000141527
ENSG00000050748,ENSG00000108312
ENSG00000050748,ENSG00000163202
ENSG00000050748,ENSG00000226761
ENSG00000050820,ENSG00000145087
ENSG00000050820,ENSG00000054356
ENSG00000051180,ENSG00000172543
ENSG00000051180,ENSG00000111087
ENSG00000051180,ENSG00000101654
ENSG00000051382,ENSG00000170037
ENSG00000051382,ENSG00000160349
ENSG00000051523,ENSG00000069493
ENSG00000051523,ENSG00000175324
ENSG00000051523,ENSG00000100060
ENSG00000052723,ENSG00000196289
ENSG00000052749,ENSG00000186862
ENSG00000052749,ENSG00000140945
ENSG00000052749,ENSG00000157593
ENSG00000052802,ENSG00000069943
ENSG00000053372,ENSG00000184697
ENSG00000053372,ENSG00000186862
ENSG00000053372,ENSG00000188393
ENSG00000053372,ENSG00000169855
ENSG00000053372,ENSG00000129083
ENSG00000053372,ENSG00000182768
ENSG00000053501,ENSG00000160282
ENSG00000053501,ENSG00000143995
ENSG00000053501,ENSG00000158528
ENSG00000053747,ENSG00000144635
ENSG00000053747,ENSG00000134352
ENSG00000053770,ENSG00000183831
ENSG00000053900,ENSG00000125266
ENSG00000054116,ENSG00000087303
ENSG00000054179,ENSG00000054282
ENSG00000054179,ENSG00000060762
ENSG00000054179,ENSG00000155313
ENSG00000054267,ENSG00000089597
ENSG00000054282,ENSG00000143627
ENSG00000054282,ENSG00000243678
ENSG00000054282,ENSG00000047230
ENSG00000054282,ENSG00000162433
ENSG00000054282,ENSG00000128951
ENSG00000054282,ENSG00000147853
ENSG00000054282,ENSG00000125877
ENSG00000054282,ENSG00000143156
ENSG00000054282,ENSG00000184508
ENSG00000054282,ENSG00000143774
ENSG00000054282,ENSG00000179958
ENSG00000054282,ENSG00000198585
ENSG00000054282,ENSG00000135778
ENSG00000054282,ENSG00000155085
ENSG00000054282,ENSG00000164978
ENSG00000054282,ENSG00000239672
ENSG00000054282,ENSG00000154269
ENSG00000054282,ENSG00000172113
ENSG00000054282,ENSG00000054179
ENSG00000054282,ENSG00000011052
ENSG00000054282,ENSG00000067225
ENSG00000054282,ENSG00000004455
ENSG00000054282,ENSG00000168393
ENSG00000054282,ENSG00000197594
ENSG00000054282,ENSG00000103024
ENSG00000054282,ENSG00000171793
ENSG00000054282,ENSG00000134326
ENSG00000054356,ENSG00000180353
ENSG00000054356,ENSG00000196570
ENSG00000054356,ENSG00000140416
ENSG00000054356,ENSG00000089159
ENSG00000054356,ENSG00000120899
ENSG00000054356,ENSG00000085733
ENSG00000054356,ENSG00000150867
ENSG00000054356,ENSG00000186111
ENSG00000054356,ENSG00000166333
ENSG00000054356,ENSG00000166908
ENSG00000054356,ENSG00000104067
ENSG00000054356,ENSG00000107242
ENSG00000054356,ENSG00000115414
ENSG00000054356,ENSG00000184009
ENSG00000054356,ENSG00000171914
ENSG00000054356,ENSG00000140682
ENSG00000054356,ENSG00000169398
ENSG00000054356,ENSG00000082781
ENSG00000054356,ENSG00000092820
ENSG00000054356,ENSG00000136068
ENSG00000054356,ENSG00000169756
ENSG00000054356,ENSG00000150093
ENSG00000054356,ENSG00000115020
ENSG00000054356,ENSG00000276293
ENSG00000054356,ENSG00000148180
ENSG00000054356,ENSG00000095637
ENSG00000054356,ENSG00000079112
ENSG00000054356,ENSG00000183230
ENSG00000054356,ENSG00000196924
ENSG00000054356,ENSG00000106299
ENSG00000054356,ENSG00000108518
ENSG00000054356,ENSG00000066032
ENSG00000054356,ENSG00000050820
ENSG00000054356,ENSG00000143398
ENSG00000054356,ENSG00000179776
ENSG00000054356,ENSG00000120896
ENSG00000054356,ENSG00000125753
ENSG00000054356,ENSG00000168036
ENSG00000054356,ENSG00000130402
ENSG00000054356,ENSG00000075624
ENSG00000054356,ENSG00000143632
ENSG00000054356,ENSG00000198561
ENSG00000054356,ENSG00000198947
ENSG00000054356,ENSG00000039068
ENSG00000054356,ENSG00000197122
ENSG00000054356,ENSG00000182253
ENSG00000054356,ENSG00000147065
ENSG00000054356,ENSG00000072110
ENSG00000054356,ENSG00000170558
ENSG00000054356,ENSG00000197702
ENSG00000054356,ENSG00000044115
ENSG00000054356,ENSG00000128591
ENSG00000054356,ENSG00000137076
ENSG00000054356,ENSG00000176732
ENSG00000054356,ENSG00000159840
ENSG00000054356,ENSG00000110031
ENSG00000054796,ENSG00000172543
ENSG00000054983,ENSG00000101199
ENSG00000054983,ENSG00000143365
ENSG00000054983,ENSG00000198917
ENSG00000054983,ENSG00000198301
ENSG00000055044,ENSG00000204449
ENSG00000055044,ENSG00000182768
ENSG00000055044,ENSG00000242372
ENSG00000055044,ENSG00000140945
ENSG00000055044,ENSG00000255823
ENSG00000055044,ENSG00000186862
ENSG00000055044,ENSG00000157593
ENSG00000055044,ENSG00000198728
ENSG00000055118,ENSG00000135900
ENSG00000055130,ENSG00000183579
ENSG00000055130,ENSG00000167671
ENSG00000055130,ENSG00000068078
ENSG00000055130,ENSG00000032742
ENSG00000055130,ENSG00000108590
ENSG00000055130,ENSG00000105650
ENSG00000055130,ENSG00000066044
ENSG00000055130,ENSG00000125266
ENSG00000055130,ENSG00000103310
ENSG00000055163,ENSG00000107036
ENSG00000055208,ENSG00000163202
ENSG00000055208,ENSG00000167419
ENSG00000055208,ENSG00000213413
ENSG00000055332,ENSG00000269404
ENSG00000055917,ENSG00000132781
ENSG00000055917,ENSG00000141510
ENSG00000055917,ENSG00000070501
ENSG00000055917,ENSG00000239672
ENSG00000055917,ENSG00000136810
ENSG00000055917,ENSG00000076248
ENSG00000055917,ENSG00000105486
ENSG00000055917,ENSG00000100393
ENSG00000055917,ENSG00000005156
ENSG00000055917,ENSG00000073050
ENSG00000055917,ENSG00000139372
ENSG00000055917,ENSG00000114026
ENSG00000055917,ENSG00000143799
ENSG00000055917,ENSG00000169188
ENSG00000055917,ENSG00000168496
ENSG00000055917,ENSG00000039650
ENSG00000055917,ENSG00000116717
ENSG00000055917,ENSG00000065057
ENSG00000055917,ENSG00000140350
ENSG00000055917,ENSG00000042088
ENSG00000055950,ENSG00000169855
ENSG00000055950,ENSG00000272398
ENSG00000055950,ENSG00000184697
ENSG00000055950,ENSG00000129083
ENSG00000055950,ENSG00000134326
ENSG00000055950,ENSG00000090402
ENSG00000055955,ENSG00000108590
ENSG00000056291,ENSG00000103249
ENSG00000056558,ENSG00000167419
ENSG00000056998,ENSG00000101782
ENSG00000056998,ENSG00000183733
ENSG00000057149,ENSG00000164816
ENSG00000057252,ENSG00000178700
ENSG00000057252,ENSG00000145020
ENSG00000057252,ENSG00000182199
ENSG00000057252,ENSG00000160282
ENSG00000057252,ENSG00000258429
ENSG00000057252,ENSG00000159131
ENSG00000057252,ENSG00000178952
ENSG00000057252,ENSG00000228716
ENSG00000057252,ENSG00000163738
ENSG00000057252,ENSG00000166986
ENSG00000057252,ENSG00000100714
ENSG00000057252,ENSG00000116984
ENSG00000057252,ENSG00000065911
ENSG00000057252,ENSG00000176974
ENSG00000057252,ENSG00000247626
ENSG00000057593,ENSG00000140505
ENSG00000057593,ENSG00000166736
ENSG00000057608,ENSG00000215305
ENSG00000057657,ENSG00000116688
ENSG00000057663,ENSG00000113196
ENSG00000057663,ENSG00000116095
ENSG00000057663,ENSG00000164047
ENSG00000058085,ENSG00000144635
ENSG00000058262,ENSG00000188393
ENSG00000058262,ENSG00000213995
ENSG00000058262,ENSG00000093009
ENSG00000058262,ENSG00000188089
ENSG00000058404,ENSG00000182890
ENSG00000058600,ENSG00000034053
ENSG00000058729,ENSG00000186862
ENSG00000058729,ENSG00000198728
ENSG00000058729,ENSG00000140945
ENSG00000058804,ENSG00000142409
ENSG00000058804,ENSG00000158435
ENSG00000059573,ENSG00000162650
ENSG00000060069,ENSG00000147065
ENSG00000060138,ENSG00000183579
ENSG00000060138,ENSG00000124383
ENSG00000060566,ENSG00000175324
ENSG00000060642,ENSG00000124302
ENSG00000060688,ENSG00000135441
ENSG00000060688,ENSG00000170293
ENSG00000060688,ENSG00000137942
ENSG00000060688,ENSG00000112578
ENSG00000060688,ENSG00000135451
ENSG00000060688,ENSG00000170340
ENSG00000060688,ENSG00000137077
ENSG00000060718,ENSG00000102349
ENSG00000060762,ENSG00000135778
ENSG00000060762,ENSG00000067225
ENSG00000060762,ENSG00000143774
ENSG00000060762,ENSG00000143627
ENSG00000060762,ENSG00000047230
ENSG00000060762,ENSG00000134326
ENSG00000060762,ENSG00000143156
ENSG00000060762,ENSG00000239672
ENSG00000060762,ENSG00000128951
ENSG00000060762,ENSG00000154269
ENSG00000060762,ENSG00000155085
ENSG00000060762,ENSG00000011052
ENSG00000060762,ENSG00000171793
ENSG00000060762,ENSG00000147853
ENSG00000060762,ENSG00000172113
ENSG00000060762,ENSG00000103202
ENSG00000060762,ENSG00000184508
ENSG00000060762,ENSG00000054179
ENSG00000060762,ENSG00000198585
ENSG00000060762,ENSG00000164978
ENSG00000060762,ENSG00000179958
ENSG00000060762,ENSG00000243678
ENSG00000060762,ENSG00000168393
ENSG00000060762,ENSG00000125877
ENSG00000060762,ENSG00000197594
ENSG00000060971,ENSG00000103319
ENSG00000060971,ENSG00000095564
ENSG00000061676,ENSG00000107036
ENSG00000061794,ENSG00000169855
ENSG00000061794,ENSG00000090402
ENSG00000061794,ENSG00000129083
ENSG00000061794,ENSG00000184697
ENSG00000062282,ENSG00000139289
ENSG00000062282,ENSG00000114021
ENSG00000062485,ENSG00000123395
ENSG00000062485,ENSG00000136003
ENSG00000062485,ENSG00000100441
ENSG00000062485,ENSG00000154016
ENSG00000062485,ENSG00000214013
ENSG00000062582,ENSG00000090402
ENSG00000062582,ENSG00000272398
ENSG00000062582,ENSG00000134326
ENSG00000062582,ENSG00000129083
ENSG00000062650,ENSG00000198390
ENSG00000062725,ENSG00000032742
ENSG00000062822,ENSG00000115486
ENSG00000062822,ENSG00000118785
ENSG00000062822,ENSG00000111087
ENSG00000062822,ENSG00000242252
ENSG00000062822,ENSG00000118965
ENSG00000062822,ENSG00000168710
ENSG00000062822,ENSG00000184260
ENSG00000062822,ENSG00000081853
ENSG00000062822,ENSG00000125845
ENSG00000062822,ENSG00000145192
ENSG00000063046,ENSG00000176884
ENSG00000063046,ENSG00000108405
ENSG00000063046,ENSG00000105464
ENSG00000063046,ENSG00000099957
ENSG00000063046,ENSG00000161509
ENSG00000063046,ENSG00000187848
ENSG00000063046,ENSG00000183454
ENSG00000063046,ENSG00000131748
ENSG00000063046,ENSG00000214706
ENSG00000063046,ENSG00000089041
ENSG00000063046,ENSG00000135124
ENSG00000063046,ENSG00000109991
ENSG00000063176,ENSG00000175324
ENSG00000063177,ENSG00000188089
ENSG00000063177,ENSG00000114933
ENSG00000063177,ENSG00000182768
ENSG00000063177,ENSG00000129083
ENSG00000063177,ENSG00000105205
ENSG00000063177,ENSG00000149557
ENSG00000063177,ENSG00000188393
ENSG00000063177,ENSG00000198728
ENSG00000063244,ENSG00000170340
ENSG00000063244,ENSG00000171169
ENSG00000063244,ENSG00000173269
ENSG00000063244,ENSG00000169554
ENSG00000063244,ENSG00000144802
ENSG00000063244,ENSG00000135441
ENSG00000063244,ENSG00000184916
ENSG00000063244,ENSG00000133121
ENSG00000063322,ENSG00000147065
ENSG00000063322,ENSG00000100142
ENSG00000063322,ENSG00000198176
ENSG00000063322,ENSG00000065054
ENSG00000063438,ENSG00000169016
ENSG00000063438,ENSG00000196363
ENSG00000063438,ENSG00000163602
ENSG00000063438,ENSG00000121481
ENSG00000063438,ENSG00000125952
ENSG00000063438,ENSG00000174197
ENSG00000063438,ENSG00000015153
ENSG00000063438,ENSG00000156374
ENSG00000063438,ENSG00000122565
ENSG00000063438,ENSG00000198176
ENSG00000063438,ENSG00000204227
ENSG00000063601,ENSG00000130876
ENSG00000063601,ENSG00000117153
ENSG00000064012,ENSG00000167419
ENSG00000064012,ENSG00000184207
ENSG00000064012,ENSG00000182890
ENSG00000064012,ENSG00000213341
ENSG00000064199,ENSG00000038210
ENSG00000064199,ENSG00000104915
ENSG00000064300,ENSG00000105700
ENSG00000064300,ENSG00000163202
ENSG00000064300,ENSG00000170037
ENSG00000064300,ENSG00000129535
ENSG00000064300,ENSG00000118985
ENSG00000064300,ENSG00000010165
ENSG00000064313,ENSG00000198176
ENSG00000064313,ENSG00000102100
ENSG00000064313,ENSG00000147065
ENSG00000064547,ENSG00000145087
ENSG00000064651,ENSG00000187733
ENSG00000064651,ENSG00000114480
ENSG00000064651,ENSG00000165434
ENSG00000064651,ENSG00000257743
ENSG00000064651,ENSG00000257335
ENSG00000064651,ENSG00000197594
ENSG00000064651,ENSG00000135900
ENSG00000064651,ENSG00000079739
ENSG00000064651,ENSG00000240038
ENSG00000064651,ENSG00000104812
ENSG00000064651,ENSG00000169764
ENSG00000064651,ENSG00000102893
ENSG00000064651,ENSG00000163754
ENSG00000064651,ENSG00000174876
ENSG00000064651,ENSG00000162688
ENSG00000064651,ENSG00000169299
ENSG00000064651,ENSG00000111713
ENSG00000064651,ENSG00000129465
ENSG00000064651,ENSG00000100504
ENSG00000064651,ENSG00000100994
ENSG00000064651,ENSG00000154269
ENSG00000064655,ENSG00000161791
ENSG00000064703,ENSG00000170293
ENSG00000064703,ENSG00000163348
ENSG00000064995,ENSG00000147065
ENSG00000064995,ENSG00000198176
ENSG00000065054,ENSG00000140307
ENSG00000065054,ENSG00000100142
ENSG00000065054,ENSG00000132964
ENSG00000065054,ENSG00000125651
ENSG00000065054,ENSG00000047315
ENSG00000065054,ENSG00000108510
ENSG00000065054,ENSG00000130772
ENSG00000065054,ENSG00000184634
ENSG00000065054,ENSG00000104884
ENSG00000065054,ENSG00000068394
ENSG00000065054,ENSG00000042429
ENSG00000065054,ENSG00000148297
ENSG00000065054,ENSG00000133398
ENSG00000065054,ENSG00000147669
ENSG00000065054,ENSG00000284057
ENSG00000065054,ENSG00000136146
ENSG00000065054,ENSG00000165417
ENSG00000065054,ENSG00000160563
ENSG00000065054,ENSG00000159479
ENSG00000065054,ENSG00000112531
ENSG00000065054,ENSG00000213780
ENSG00000065054,ENSG00000020426
ENSG00000065054,ENSG00000180182
ENSG00000065054,ENSG00000099917
ENSG00000065054,ENSG00000105085
ENSG00000065054,ENSG00000133997
ENSG00000065054,ENSG00000005075
ENSG00000065054,ENSG00000063322
ENSG00000065054,ENSG00000177700
ENSG00000065054,ENSG00000124641
ENSG00000065054,ENSG00000141026
ENSG00000065054,ENSG00000099817
ENSG00000065054,ENSG00000144231
ENSG00000065054,ENSG00000155868
ENSG00000065054,ENSG00000145736
ENSG00000065054,ENSG00000163161
ENSG00000065054,ENSG00000163882
ENSG00000065054,ENSG00000008838
ENSG00000065054,ENSG00000181222
ENSG00000065054,ENSG00000123066
ENSG00000065054,ENSG00000153767
ENSG00000065054,ENSG00000152944
ENSG00000065054,ENSG00000112237
ENSG00000065054,ENSG00000112282
ENSG00000065054,ENSG00000197265
ENSG00000065054,ENSG00000161920
ENSG00000065054,ENSG00000102978
ENSG00000065054,ENSG00000105258
ENSG00000065054,ENSG00000104973
ENSG00000065054,ENSG00000164758
ENSG00000065054,ENSG00000188342
ENSG00000065054,ENSG00000112592
ENSG00000065054,ENSG00000118579
ENSG00000065054,ENSG00000111358
ENSG00000065054,ENSG00000137947
ENSG00000065054,ENSG00000175221
ENSG00000065054,ENSG00000168002
ENSG00000065054,ENSG00000155111
ENSG00000065054,ENSG00000125686
ENSG00000065057,ENSG00000055917
ENSG00000065135,ENSG00000126461
ENSG00000065135,ENSG00000170037
ENSG00000065135,ENSG00000175324
ENSG00000065135,ENSG00000131730
ENSG00000065154,ENSG00000118137
ENSG00000065183,ENSG00000198728
ENSG00000065183,ENSG00000204449
ENSG00000065183,ENSG00000140945
ENSG00000065183,ENSG00000242372
ENSG00000065183,ENSG00000186862
ENSG00000065183,ENSG00000157593
ENSG00000065243,ENSG00000067533
ENSG00000065268,ENSG00000157404
ENSG00000065328,ENSG00000118965
ENSG00000065328,ENSG00000184260
ENSG00000065328,ENSG00000157404
ENSG00000065328,ENSG00000146094
ENSG00000065361,ENSG00000170037
ENSG00000065361,ENSG00000124383
ENSG00000065361,ENSG00000101361
ENSG00000065371,ENSG00000104915
ENSG00000065427,ENSG00000122783
ENSG00000065518,ENSG00000150961
ENSG00000065518,ENSG00000167080
ENSG00000065534,ENSG00000154889
ENSG00000065548,ENSG00000116922
ENSG00000065548,ENSG00000226600
ENSG00000065559,ENSG00000162643
ENSG00000065559,ENSG00000141527
ENSG00000065559,ENSG00000213413
ENSG00000065559,ENSG00000108312
ENSG00000065615,ENSG00000135622
ENSG00000065618,ENSG00000144635
ENSG00000065621,ENSG00000164430
ENSG00000065665,ENSG00000188089
